"timestamp","host_id","property_name","new_value"
55800,"AS0","energy_mix","Biomass:8.41;Fossil Brown coal/Lignite:16.81;Fossil Coal-derived gas:1.00;Fossil Gas:25.81;Fossil Hard coal:9.53;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:3.06;Hydro Run-of-river and pondage:1.69;Hydro Water Reservoir:0.33;Other renewable:0.10;Solar:0.03;Waste:1.24;Wind Offshore:11.31;Wind Onshore:19.84;Other:0.59"
56700,"AS0","energy_mix","Biomass:8.27;Fossil Brown coal/Lignite:16.50;Fossil Coal-derived gas:0.98;Fossil Gas:25.29;Fossil Hard coal:9.63;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:3.39;Hydro Run-of-river and pondage:1.65;Hydro Water Reservoir:0.38;Other renewable:0.10;Solar:0.01;Waste:1.22;Wind Offshore:11.48;Wind Onshore:20.27;Other:0.58"
57600,"AS0","energy_mix","Biomass:8.33;Fossil Brown coal/Lignite:16.53;Fossil Coal-derived gas:0.99;Fossil Gas:25.02;Fossil Hard coal:9.77;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:2.85;Hydro Run-of-river and pondage:1.65;Hydro Water Reservoir:0.26;Other renewable:0.10;Solar:0.00;Waste:1.20;Wind Offshore:11.56;Wind Onshore:20.92;Other:0.57"
58500,"AS0","energy_mix","Biomass:8.27;Fossil Brown coal/Lignite:16.44;Fossil Coal-derived gas:1.01;Fossil Gas:24.68;Fossil Hard coal:9.77;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:3.08;Hydro Run-of-river and pondage:1.61;Hydro Water Reservoir:0.42;Other renewable:0.10;Solar:0.00;Waste:1.21;Wind Offshore:11.47;Wind Onshore:21.12;Other:0.58"
59400,"AS0","energy_mix","Biomass:8.23;Fossil Brown coal/Lignite:16.17;Fossil Coal-derived gas:1.02;Fossil Gas:24.18;Fossil Hard coal:9.76;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:3.34;Hydro Run-of-river and pondage:1.62;Hydro Water Reservoir:0.45;Other renewable:0.10;Solar:0.00;Waste:1.19;Wind Offshore:11.59;Wind Onshore:21.53;Other:0.58"
60300,"AS0","energy_mix","Biomass:8.12;Fossil Brown coal/Lignite:16.44;Fossil Coal-derived gas:0.97;Fossil Gas:23.71;Fossil Hard coal:9.48;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:3.80;Hydro Run-of-river and pondage:1.59;Hydro Water Reservoir:0.49;Other renewable:0.10;Solar:0.00;Waste:1.16;Wind Offshore:11.68;Wind Onshore:21.68;Other:0.54"
61200,"AS0","energy_mix","Biomass:7.86;Fossil Brown coal/Lignite:15.88;Fossil Coal-derived gas:0.89;Fossil Gas:23.49;Fossil Hard coal:9.00;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:6.22;Hydro Run-of-river and pondage:1.52;Hydro Water Reservoir:0.42;Other renewable:0.09;Solar:0.00;Waste:1.12;Wind Offshore:11.40;Wind Onshore:21.35;Other:0.53"
62100,"AS0","energy_mix","Biomass:8.03;Fossil Brown coal/Lignite:16.42;Fossil Coal-derived gas:0.94;Fossil Gas:24.05;Fossil Hard coal:9.23;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:3.68;Hydro Run-of-river and pondage:1.56;Hydro Water Reservoir:0.44;Other renewable:0.10;Solar:0.00;Waste:1.15;Wind Offshore:11.73;Wind Onshore:21.89;Other:0.55"
63000,"AS0","energy_mix","Biomass:8.06;Fossil Brown coal/Lignite:16.58;Fossil Coal-derived gas:0.91;Fossil Gas:24.11;Fossil Hard coal:9.49;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:3.21;Hydro Run-of-river and pondage:1.51;Hydro Water Reservoir:0.41;Other renewable:0.10;Solar:0.00;Waste:1.16;Wind Offshore:11.89;Wind Onshore:21.80;Other:0.53"
63900,"AS0","energy_mix","Biomass:7.93;Fossil Brown coal/Lignite:16.45;Fossil Coal-derived gas:0.90;Fossil Gas:23.67;Fossil Hard coal:9.49;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:4.32;Hydro Run-of-river and pondage:1.49;Hydro Water Reservoir:0.54;Other renewable:0.09;Solar:0.00;Waste:1.14;Wind Offshore:11.82;Wind Onshore:21.38;Other:0.55"
64800,"AS0","energy_mix","Biomass:8.04;Fossil Brown coal/Lignite:17.22;Fossil Coal-derived gas:0.93;Fossil Gas:23.60;Fossil Hard coal:9.62;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:3.46;Hydro Run-of-river and pondage:1.51;Hydro Water Reservoir:0.52;Other renewable:0.10;Solar:0.00;Waste:1.15;Wind Offshore:11.46;Wind Onshore:21.62;Other:0.53"
65700,"AS0","energy_mix","Biomass:8.02;Fossil Brown coal/Lignite:17.38;Fossil Coal-derived gas:0.85;Fossil Gas:23.57;Fossil Hard coal:9.69;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:3.24;Hydro Run-of-river and pondage:1.50;Hydro Water Reservoir:0.44;Other renewable:0.10;Solar:0.00;Waste:1.16;Wind Offshore:11.50;Wind Onshore:21.76;Other:0.55"
66600,"AS0","energy_mix","Biomass:8.04;Fossil Brown coal/Lignite:17.44;Fossil Coal-derived gas:0.85;Fossil Gas:23.69;Fossil Hard coal:9.79;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:2.56;Hydro Run-of-river and pondage:1.51;Hydro Water Reservoir:0.21;Other renewable:0.10;Solar:0.00;Waste:1.15;Wind Offshore:11.54;Wind Onshore:22.33;Other:0.55"
67500,"AS0","energy_mix","Biomass:8.11;Fossil Brown coal/Lignite:17.36;Fossil Coal-derived gas:0.85;Fossil Gas:23.63;Fossil Hard coal:10.05;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:1.55;Hydro Run-of-river and pondage:1.53;Hydro Water Reservoir:0.20;Other renewable:0.10;Solar:0.00;Waste:1.14;Wind Offshore:11.64;Wind Onshore:23.04;Other:0.56"
68400,"AS0","energy_mix","Biomass:8.01;Fossil Brown coal/Lignite:17.25;Fossil Coal-derived gas:0.92;Fossil Gas:23.01;Fossil Hard coal:10.36;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:0.92;Hydro Run-of-river and pondage:1.55;Hydro Water Reservoir:0.12;Other renewable:0.10;Solar:0.00;Waste:1.33;Wind Offshore:11.91;Wind Onshore:23.70;Other:0.58"
69300,"AS0","energy_mix","Biomass:7.96;Fossil Brown coal/Lignite:16.91;Fossil Coal-derived gas:0.95;Fossil Gas:22.95;Fossil Hard coal:10.52;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:0.70;Hydro Run-of-river and pondage:1.54;Hydro Water Reservoir:0.10;Other renewable:0.10;Solar:0.00;Waste:1.34;Wind Offshore:11.87;Wind Onshore:24.26;Other:0.56"
70200,"AS0","energy_mix","Biomass:7.93;Fossil Brown coal/Lignite:16.84;Fossil Coal-derived gas:0.92;Fossil Gas:22.69;Fossil Hard coal:10.51;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:0.41;Hydro Run-of-river and pondage:1.55;Hydro Water Reservoir:0.04;Other renewable:0.10;Solar:0.00;Waste:1.34;Wind Offshore:11.87;Wind Onshore:25.02;Other:0.54"
71100,"AS0","energy_mix","Biomass:7.82;Fossil Brown coal/Lignite:16.28;Fossil Coal-derived gas:0.91;Fossil Gas:22.44;Fossil Hard coal:10.04;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:1.63;Hydro Run-of-river and pondage:1.53;Hydro Water Reservoir:0.02;Other renewable:0.10;Solar:0.00;Waste:1.32;Wind Offshore:11.68;Wind Onshore:25.43;Other:0.56"
72000,"AS0","energy_mix","Biomass:7.73;Fossil Brown coal/Lignite:16.29;Fossil Coal-derived gas:0.91;Fossil Gas:22.85;Fossil Hard coal:10.15;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:0.49;Hydro Run-of-river and pondage:1.51;Hydro Water Reservoir:0.02;Other renewable:0.10;Solar:0.00;Waste:1.32;Wind Offshore:11.76;Wind Onshore:26.06;Other:0.57"
72900,"AS0","energy_mix","Biomass:7.71;Fossil Brown coal/Lignite:16.26;Fossil Coal-derived gas:0.88;Fossil Gas:22.95;Fossil Hard coal:9.68;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:0.28;Hydro Run-of-river and pondage:1.49;Hydro Water Reservoir:0.02;Other renewable:0.10;Solar:0.00;Waste:1.33;Wind Offshore:11.73;Wind Onshore:26.77;Other:0.56"
73800,"AS0","energy_mix","Biomass:7.70;Fossil Brown coal/Lignite:16.06;Fossil Coal-derived gas:0.91;Fossil Gas:22.96;Fossil Hard coal:9.34;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:0.13;Hydro Run-of-river and pondage:1.47;Hydro Water Reservoir:0.03;Other renewable:0.10;Solar:0.00;Waste:1.32;Wind Offshore:11.73;Wind Onshore:27.46;Other:0.55"
74700,"AS0","energy_mix","Biomass:7.66;Fossil Brown coal/Lignite:15.63;Fossil Coal-derived gas:0.89;Fossil Gas:22.92;Fossil Hard coal:9.34;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:0.09;Hydro Run-of-river and pondage:1.45;Hydro Water Reservoir:0.03;Other renewable:0.10;Solar:0.00;Waste:1.32;Wind Offshore:11.66;Wind Onshore:28.10;Other:0.57"
75600,"AS0","energy_mix","Biomass:7.61;Fossil Brown coal/Lignite:15.41;Fossil Coal-derived gas:0.90;Fossil Gas:23.22;Fossil Hard coal:9.49;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:0.18;Hydro Run-of-river and pondage:1.45;Hydro Water Reservoir:0.15;Other renewable:0.10;Solar:0.00;Waste:1.34;Wind Offshore:11.72;Wind Onshore:27.62;Other:0.57"
76500,"AS0","energy_mix","Biomass:7.58;Fossil Brown coal/Lignite:15.18;Fossil Coal-derived gas:0.92;Fossil Gas:23.16;Fossil Hard coal:9.44;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:0.12;Hydro Run-of-river and pondage:1.45;Hydro Water Reservoir:0.12;Other renewable:0.10;Solar:0.00;Waste:1.33;Wind Offshore:11.69;Wind Onshore:28.12;Other:0.55"
77400,"AS0","energy_mix","Biomass:7.58;Fossil Brown coal/Lignite:15.12;Fossil Coal-derived gas:0.89;Fossil Gas:22.95;Fossil Hard coal:9.13;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:0.15;Hydro Run-of-river and pondage:1.44;Hydro Water Reservoir:0.13;Other renewable:0.10;Solar:0.00;Waste:1.32;Wind Offshore:11.66;Wind Onshore:28.73;Other:0.56"
78300,"AS0","energy_mix","Biomass:7.60;Fossil Brown coal/Lignite:15.08;Fossil Coal-derived gas:0.93;Fossil Gas:22.16;Fossil Hard coal:8.99;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:0.09;Hydro Run-of-river and pondage:1.46;Hydro Water Reservoir:0.12;Other renewable:0.10;Solar:0.00;Waste:1.34;Wind Offshore:11.66;Wind Onshore:29.67;Other:0.56"
79200,"AS0","energy_mix","Biomass:7.69;Fossil Brown coal/Lignite:14.29;Fossil Coal-derived gas:0.96;Fossil Gas:21.59;Fossil Hard coal:8.77;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.16;Hydro Run-of-river and pondage:1.49;Hydro Water Reservoir:0.19;Other renewable:0.10;Solar:0.00;Waste:1.35;Wind Offshore:11.82;Wind Onshore:30.76;Other:0.58"
80100,"AS0","energy_mix","Biomass:7.78;Fossil Brown coal/Lignite:13.57;Fossil Coal-derived gas:0.96;Fossil Gas:21.39;Fossil Hard coal:8.70;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.16;Hydro Run-of-river and pondage:1.52;Hydro Water Reservoir:0.14;Other renewable:0.10;Solar:0.00;Waste:1.38;Wind Offshore:11.92;Wind Onshore:31.52;Other:0.61"
81000,"AS0","energy_mix","Biomass:7.81;Fossil Brown coal/Lignite:13.21;Fossil Coal-derived gas:0.98;Fossil Gas:21.35;Fossil Hard coal:8.74;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.06;Hydro Run-of-river and pondage:1.53;Hydro Water Reservoir:0.08;Other renewable:0.10;Solar:0.00;Waste:1.37;Wind Offshore:11.77;Wind Onshore:32.15;Other:0.60"
81900,"AS0","energy_mix","Biomass:7.79;Fossil Brown coal/Lignite:13.40;Fossil Coal-derived gas:0.96;Fossil Gas:21.22;Fossil Hard coal:8.67;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.05;Hydro Run-of-river and pondage:1.52;Hydro Water Reservoir:0.04;Other renewable:0.10;Solar:0.00;Waste:1.38;Wind Offshore:11.64;Wind Onshore:32.38;Other:0.60"
82800,"AS0","energy_mix","Biomass:7.80;Fossil Brown coal/Lignite:13.74;Fossil Coal-derived gas:0.97;Fossil Gas:20.94;Fossil Hard coal:8.46;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.05;Hydro Run-of-river and pondage:1.53;Hydro Water Reservoir:0.02;Other renewable:0.10;Solar:0.00;Waste:1.37;Wind Offshore:11.51;Wind Onshore:32.66;Other:0.60"
83700,"AS0","energy_mix","Biomass:7.75;Fossil Brown coal/Lignite:13.80;Fossil Coal-derived gas:1.10;Fossil Gas:20.84;Fossil Hard coal:8.41;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.05;Hydro Run-of-river and pondage:1.55;Hydro Water Reservoir:0.02;Other renewable:0.10;Solar:0.00;Waste:1.37;Wind Offshore:11.48;Wind Onshore:32.68;Other:0.60"
84600,"AS0","energy_mix","Biomass:7.74;Fossil Brown coal/Lignite:13.64;Fossil Coal-derived gas:1.05;Fossil Gas:20.93;Fossil Hard coal:8.52;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.01;Hydro Run-of-river and pondage:1.54;Hydro Water Reservoir:0.01;Other renewable:0.10;Solar:0.00;Waste:1.37;Wind Offshore:11.53;Wind Onshore:32.70;Other:0.61"
85500,"AS0","energy_mix","Biomass:7.76;Fossil Brown coal/Lignite:13.72;Fossil Coal-derived gas:1.06;Fossil Gas:20.60;Fossil Hard coal:8.57;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.01;Hydro Run-of-river and pondage:1.52;Hydro Water Reservoir:0.02;Other renewable:0.10;Solar:0.00;Waste:1.38;Wind Offshore:11.53;Wind Onshore:32.86;Other:0.62"
86400,"AS0","energy_mix","Biomass:7.79;Fossil Brown coal/Lignite:13.77;Fossil Coal-derived gas:1.00;Fossil Gas:20.65;Fossil Hard coal:8.22;Fossil Oil:0.22;Geothermal:0.04;Hydro Pumped Storage:0.01;Hydro Run-of-river and pondage:1.50;Hydro Water Reservoir:0.02;Other renewable:0.10;Solar:0.00;Waste:1.38;Wind Offshore:11.40;Wind Onshore:33.31;Other:0.59"
87300,"AS0","energy_mix","Biomass:7.72;Fossil Brown coal/Lignite:13.66;Fossil Coal-derived gas:0.98;Fossil Gas:20.56;Fossil Hard coal:8.19;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.01;Hydro Run-of-river and pondage:1.48;Hydro Water Reservoir:0.04;Other renewable:0.10;Solar:0.00;Waste:1.36;Wind Offshore:11.37;Wind Onshore:33.68;Other:0.60"
88200,"AS0","energy_mix","Biomass:7.58;Fossil Brown coal/Lignite:13.53;Fossil Coal-derived gas:1.02;Fossil Gas:20.53;Fossil Hard coal:8.32;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:1.48;Hydro Water Reservoir:0.02;Other renewable:0.10;Solar:0.00;Waste:1.35;Wind Offshore:11.26;Wind Onshore:33.95;Other:0.61"
89100,"AS0","energy_mix","Biomass:7.50;Fossil Brown coal/Lignite:13.64;Fossil Coal-derived gas:1.02;Fossil Gas:20.55;Fossil Hard coal:8.17;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:1.47;Hydro Water Reservoir:0.02;Other renewable:0.10;Solar:0.00;Waste:1.35;Wind Offshore:11.16;Wind Onshore:34.17;Other:0.60"
90000,"AS0","energy_mix","Biomass:7.59;Fossil Brown coal/Lignite:13.27;Fossil Coal-derived gas:1.00;Fossil Gas:20.51;Fossil Hard coal:8.30;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:1.47;Hydro Water Reservoir:0.02;Other renewable:0.10;Solar:0.00;Waste:1.36;Wind Offshore:11.28;Wind Onshore:34.23;Other:0.62"
90900,"AS0","energy_mix","Biomass:7.60;Fossil Brown coal/Lignite:12.81;Fossil Coal-derived gas:1.04;Fossil Gas:20.57;Fossil Hard coal:8.39;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:1.49;Hydro Water Reservoir:0.01;Other renewable:0.10;Solar:0.00;Waste:1.39;Wind Offshore:11.27;Wind Onshore:34.47;Other:0.61"
91800,"AS0","energy_mix","Biomass:7.54;Fossil Brown coal/Lignite:12.64;Fossil Coal-derived gas:1.04;Fossil Gas:20.67;Fossil Hard coal:8.32;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:1.50;Hydro Water Reservoir:0.02;Other renewable:0.10;Solar:0.00;Waste:1.38;Wind Offshore:11.18;Wind Onshore:34.74;Other:0.62"
92700,"AS0","energy_mix","Biomass:7.50;Fossil Brown coal/Lignite:12.60;Fossil Coal-derived gas:1.04;Fossil Gas:20.59;Fossil Hard coal:8.34;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:1.47;Hydro Water Reservoir:0.02;Other renewable:0.10;Solar:0.00;Waste:1.36;Wind Offshore:11.17;Wind Onshore:34.95;Other:0.61"
93600,"AS0","energy_mix","Biomass:7.42;Fossil Brown coal/Lignite:12.46;Fossil Coal-derived gas:1.01;Fossil Gas:20.66;Fossil Hard coal:8.30;Fossil Oil:0.37;Geothermal:0.04;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:1.42;Hydro Water Reservoir:0.04;Other renewable:0.10;Solar:0.00;Waste:1.33;Wind Offshore:11.49;Wind Onshore:34.77;Other:0.59"
94500,"AS0","energy_mix","Biomass:7.36;Fossil Brown coal/Lignite:12.43;Fossil Coal-derived gas:0.99;Fossil Gas:20.57;Fossil Hard coal:8.29;Fossil Oil:0.37;Geothermal:0.04;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:1.41;Hydro Water Reservoir:0.07;Other renewable:0.10;Solar:0.00;Waste:1.35;Wind Offshore:11.40;Wind Onshore:35.03;Other:0.59"
95400,"AS0","energy_mix","Biomass:7.34;Fossil Brown coal/Lignite:12.31;Fossil Coal-derived gas:1.01;Fossil Gas:20.41;Fossil Hard coal:8.52;Fossil Oil:0.45;Geothermal:0.04;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:1.41;Hydro Water Reservoir:0.02;Other renewable:0.10;Solar:0.00;Waste:1.34;Wind Offshore:11.12;Wind Onshore:35.35;Other:0.58"
96300,"AS0","energy_mix","Biomass:7.34;Fossil Brown coal/Lignite:12.26;Fossil Coal-derived gas:0.98;Fossil Gas:20.29;Fossil Hard coal:8.59;Fossil Oil:0.51;Geothermal:0.04;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:1.41;Hydro Water Reservoir:0.02;Other renewable:0.10;Solar:0.00;Waste:1.32;Wind Offshore:10.95;Wind Onshore:35.59;Other:0.60"
97200,"AS0","energy_mix","Biomass:7.35;Fossil Brown coal/Lignite:12.33;Fossil Coal-derived gas:0.99;Fossil Gas:20.19;Fossil Hard coal:8.60;Fossil Oil:0.50;Geothermal:0.04;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:1.41;Hydro Water Reservoir:0.06;Other renewable:0.12;Solar:0.00;Waste:1.32;Wind Offshore:10.68;Wind Onshore:35.83;Other:0.58"
98100,"AS0","energy_mix","Biomass:7.31;Fossil Brown coal/Lignite:12.54;Fossil Coal-derived gas:1.02;Fossil Gas:19.99;Fossil Hard coal:8.63;Fossil Oil:0.51;Geothermal:0.04;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:1.44;Hydro Water Reservoir:0.09;Other renewable:0.14;Solar:0.00;Waste:1.33;Wind Offshore:10.59;Wind Onshore:35.78;Other:0.59"
99000,"AS0","energy_mix","Biomass:7.30;Fossil Brown coal/Lignite:12.44;Fossil Coal-derived gas:1.03;Fossil Gas:19.94;Fossil Hard coal:8.70;Fossil Oil:0.50;Geothermal:0.04;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:1.44;Hydro Water Reservoir:0.02;Other renewable:0.14;Solar:0.00;Waste:1.34;Wind Offshore:10.49;Wind Onshore:36.05;Other:0.57"
99900,"AS0","energy_mix","Biomass:7.27;Fossil Brown coal/Lignite:12.39;Fossil Coal-derived gas:1.08;Fossil Gas:19.92;Fossil Hard coal:8.74;Fossil Oil:0.52;Geothermal:0.04;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:1.42;Hydro Water Reservoir:0.03;Other renewable:0.14;Solar:0.00;Waste:1.34;Wind Offshore:10.27;Wind Onshore:36.26;Other:0.58"
100800,"AS0","energy_mix","Biomass:7.22;Fossil Brown coal/Lignite:12.41;Fossil Coal-derived gas:1.07;Fossil Gas:19.96;Fossil Hard coal:9.08;Fossil Oil:0.42;Geothermal:0.04;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:1.39;Hydro Water Reservoir:0.05;Other renewable:0.14;Solar:0.00;Waste:1.29;Wind Offshore:10.10;Wind Onshore:36.27;Other:0.56"
101700,"AS0","energy_mix","Biomass:7.14;Fossil Brown coal/Lignite:12.46;Fossil Coal-derived gas:1.06;Fossil Gas:20.24;Fossil Hard coal:9.00;Fossil Oil:0.23;Geothermal:0.04;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:1.36;Hydro Water Reservoir:0.04;Other renewable:0.13;Solar:0.00;Waste:1.27;Wind Offshore:10.03;Wind Onshore:36.43;Other:0.57"
102600,"AS0","energy_mix","Biomass:7.08;Fossil Brown coal/Lignite:12.52;Fossil Coal-derived gas:1.06;Fossil Gas:20.55;Fossil Hard coal:9.06;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:0.01;Hydro Run-of-river and pondage:1.34;Hydro Water Reservoir:0.06;Other renewable:0.13;Solar:0.00;Waste:1.25;Wind Offshore:9.79;Wind Onshore:36.36;Other:0.55"
103500,"AS0","energy_mix","Biomass:7.06;Fossil Brown coal/Lignite:13.03;Fossil Coal-derived gas:1.03;Fossil Gas:20.49;Fossil Hard coal:9.19;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:0.01;Hydro Run-of-river and pondage:1.36;Hydro Water Reservoir:0.07;Other renewable:0.13;Solar:0.00;Waste:1.23;Wind Offshore:9.73;Wind Onshore:35.87;Other:0.56"
104400,"AS0","energy_mix","Biomass:6.90;Fossil Brown coal/Lignite:13.17;Fossil Coal-derived gas:1.01;Fossil Gas:20.28;Fossil Hard coal:9.39;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:0.12;Hydro Run-of-river and pondage:1.32;Hydro Water Reservoir:0.07;Other renewable:0.13;Solar:0.00;Waste:1.22;Wind Offshore:9.29;Wind Onshore:36.34;Other:0.53"
105300,"AS0","energy_mix","Biomass:6.78;Fossil Brown coal/Lignite:13.45;Fossil Coal-derived gas:0.97;Fossil Gas:20.56;Fossil Hard coal:9.55;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:0.64;Hydro Run-of-river and pondage:1.29;Hydro Water Reservoir:0.09;Other renewable:0.12;Solar:0.00;Waste:1.18;Wind Offshore:9.11;Wind Onshore:35.51;Other:0.52"
106200,"AS0","energy_mix","Biomass:6.73;Fossil Brown coal/Lignite:13.69;Fossil Coal-derived gas:0.92;Fossil Gas:20.54;Fossil Hard coal:9.98;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:0.65;Hydro Run-of-river and pondage:1.26;Hydro Water Reservoir:0.16;Other renewable:0.12;Solar:0.00;Waste:1.17;Wind Offshore:9.02;Wind Onshore:35.02;Other:0.51"
107100,"AS0","energy_mix","Biomass:6.60;Fossil Brown coal/Lignite:14.12;Fossil Coal-derived gas:0.90;Fossil Gas:20.56;Fossil Hard coal:10.28;Fossil Oil:0.18;Geothermal:0.04;Hydro Pumped Storage:1.93;Hydro Run-of-river and pondage:1.24;Hydro Water Reservoir:0.16;Other renewable:0.12;Solar:0.00;Waste:1.13;Wind Offshore:8.27;Wind Onshore:33.96;Other:0.51"
108000,"AS0","energy_mix","Biomass:6.47;Fossil Brown coal/Lignite:14.37;Fossil Coal-derived gas:0.84;Fossil Gas:20.92;Fossil Hard coal:10.08;Fossil Oil:0.17;Geothermal:0.04;Hydro Pumped Storage:3.73;Hydro Run-of-river and pondage:1.20;Hydro Water Reservoir:0.23;Other renewable:0.12;Solar:0.00;Waste:1.11;Wind Offshore:8.00;Wind Onshore:32.24;Other:0.48"
108900,"AS0","energy_mix","Biomass:6.54;Fossil Brown coal/Lignite:14.74;Fossil Coal-derived gas:0.80;Fossil Gas:21.17;Fossil Hard coal:10.30;Fossil Oil:0.17;Geothermal:0.03;Hydro Pumped Storage:3.81;Hydro Run-of-river and pondage:1.20;Hydro Water Reservoir:0.21;Other renewable:0.12;Solar:0.00;Waste:1.10;Wind Offshore:7.87;Wind Onshore:31.44;Other:0.50"
109800,"AS0","energy_mix","Biomass:6.59;Fossil Brown coal/Lignite:14.88;Fossil Coal-derived gas:0.80;Fossil Gas:21.41;Fossil Hard coal:10.51;Fossil Oil:0.17;Geothermal:0.04;Hydro Pumped Storage:3.39;Hydro Run-of-river and pondage:1.20;Hydro Water Reservoir:0.37;Other renewable:0.12;Solar:0.00;Waste:1.10;Wind Offshore:7.84;Wind Onshore:31.09;Other:0.49"
110700,"AS0","energy_mix","Biomass:6.47;Fossil Brown coal/Lignite:14.69;Fossil Coal-derived gas:0.73;Fossil Gas:21.19;Fossil Hard coal:10.41;Fossil Oil:0.17;Geothermal:0.03;Hydro Pumped Storage:5.40;Hydro Run-of-river and pondage:1.19;Hydro Water Reservoir:0.48;Other renewable:0.11;Solar:0.01;Waste:1.08;Wind Offshore:7.51;Wind Onshore:30.06;Other:0.47"
111600,"AS0","energy_mix","Biomass:6.50;Fossil Brown coal/Lignite:14.67;Fossil Coal-derived gas:0.71;Fossil Gas:21.63;Fossil Hard coal:10.32;Fossil Oil:0.17;Geothermal:0.03;Hydro Pumped Storage:5.77;Hydro Run-of-river and pondage:1.18;Hydro Water Reservoir:0.30;Other renewable:0.11;Solar:0.03;Waste:1.08;Wind Offshore:7.76;Wind Onshore:29.27;Other:0.47"
112500,"AS0","energy_mix","Biomass:6.48;Fossil Brown coal/Lignite:14.89;Fossil Coal-derived gas:0.66;Fossil Gas:21.56;Fossil Hard coal:10.34;Fossil Oil:0.17;Geothermal:0.03;Hydro Pumped Storage:6.22;Hydro Run-of-river and pondage:1.18;Hydro Water Reservoir:0.35;Other renewable:0.11;Solar:0.05;Waste:1.08;Wind Offshore:7.78;Wind Onshore:28.63;Other:0.47"
